con_code,ts_code,list_status,list_date,delist_date,name,exchange,market,minute_bucket_id,minute_bucket_file
002410.SZ,002410.SZ,L,20100525,,广联达,SZSE,主板,2,bucket_02.parquet
002414.SZ,002414.SZ,L,20100716,,高德红外,SZSE,主板,2,bucket_02.parquet
002416.SZ,002416.SZ,L,20100528,,爱施德,SZSE,主板,3,bucket_03.parquet
002421.SZ,002421.SZ,L,20100603,,达实智能,SZSE,主板,4,bucket_04.parquet
002423.SZ,002423.SZ,L,20100603,,中粮资本,SZSE,主板,4,bucket_04.parquet
002428.SZ,002428.SZ,L,20100608,,云南锗业,SZSE,主板,5,bucket_05.parquet
002429.SZ,002429.SZ,L,20100610,,兆驰股份,SZSE,主板,5,bucket_05.parquet
002430.SZ,002430.SZ,L,20100610,,杭氧股份,SZSE,主板,6,bucket_06.parquet
002432.SZ,002432.SZ,L,20100610,,九安医疗,SZSE,主板,6,bucket_06.parquet
002434.SZ,002434.SZ,L,20100618,,万里扬,SZSE,主板,6,bucket_06.parquet
002436.SZ,002436.SZ,L,20100618,,兴森科技,SZSE,主板,7,bucket_07.parquet
002439.SZ,002439.SZ,L,20100623,,启明星辰,SZSE,主板,7,bucket_07.parquet
002444.SZ,002444.SZ,L,20100713,,巨星科技,SZSE,主板,8,bucket_08.parquet
002456.SZ,002456.SZ,L,20100803,,欧菲光,SZSE,主板,11,bucket_11.parquet
002458.SZ,002458.SZ,L,20100810,,益生股份,SZSE,主板,11,bucket_11.parquet
002461.SZ,002461.SZ,L,20100818,,珠江啤酒,SZSE,主板,12,bucket_12.parquet
002465.SZ,002465.SZ,L,20100831,,海格通信,SZSE,主板,13,bucket_13.parquet
002468.SZ,002468.SZ,L,20100908,,申通快递,SZSE,主板,13,bucket_13.parquet
002472.SZ,002472.SZ,L,20100910,,双环传动,SZSE,主板,14,bucket_14.parquet
002484.SZ,002484.SZ,L,20100929,,江海股份,SZSE,主板,16,bucket_16.parquet
002487.SZ,002487.SZ,L,20101015,,大金重工,SZSE,主板,17,bucket_17.parquet
002488.SZ,002488.SZ,L,20101021,,金固股份,SZSE,主板,17,bucket_17.parquet
002489.SZ,002489.SZ,L,20101021,,浙江永强,SZSE,主板,17,bucket_17.parquet
002497.SZ,002497.SZ,L,20101109,,雅化集团,SZSE,主板,19,bucket_19.parquet
002498.SZ,002498.SZ,L,20101109,,汉缆股份,SZSE,主板,19,bucket_19.parquet
002500.SZ,002500.SZ,L,20101115,,山西证券,SZSE,主板,0,bucket_00.parquet
002506.SZ,002506.SZ,L,20101118,,协鑫集成,SZSE,主板,1,bucket_01.parquet
002507.SZ,002507.SZ,L,20101123,,涪陵榨菜,SZSE,主板,1,bucket_01.parquet
002508.SZ,002508.SZ,L,20101123,,老板电器,SZSE,主板,1,bucket_01.parquet
002511.SZ,002511.SZ,L,20101125,,中顺洁柔,SZSE,主板,2,bucket_02.parquet
002517.SZ,002517.SZ,L,20101207,,恺英网络,SZSE,主板,3,bucket_03.parquet
002518.SZ,002518.SZ,L,20101207,,科士达,SZSE,主板,3,bucket_03.parquet
002531.SZ,002531.SZ,L,20101231,,天顺风能,SZSE,主板,6,bucket_06.parquet
002532.SZ,002532.SZ,L,20101231,,天山铝业,SZSE,主板,6,bucket_06.parquet
002534.SZ,002534.SZ,L,20110110,,西子洁能,SZSE,主板,6,bucket_06.parquet
002536.SZ,002536.SZ,L,20110111,,飞龙股份,SZSE,主板,7,bucket_07.parquet
002537.SZ,002537.SZ,L,20110110,,海联金汇,SZSE,主板,7,bucket_07.parquet
002539.SZ,002539.SZ,L,20110118,,云图控股,SZSE,主板,7,bucket_07.parquet
002541.SZ,002541.SZ,L,20110118,,鸿路钢构,SZSE,主板,8,bucket_08.parquet
002543.SZ,002543.SZ,L,20110128,,万和电气,SZSE,主板,8,bucket_08.parquet
002544.SZ,002544.SZ,L,20110128,,普天科技,SZSE,主板,8,bucket_08.parquet
002545.SZ,002545.SZ,L,20110211,,东方铁塔,SZSE,主板,9,bucket_09.parquet
002557.SZ,002557.SZ,L,20110302,,洽洽食品,SZSE,主板,11,bucket_11.parquet
002558.SZ,002558.SZ,L,20110302,,巨人网络,SZSE,主板,11,bucket_11.parquet
002563.SZ,002563.SZ,L,20110311,,森马服饰,SZSE,主板,12,bucket_12.parquet
002568.SZ,002568.SZ,L,20110325,,百润股份,SZSE,主板,13,bucket_13.parquet
002572.SZ,002572.SZ,L,20110412,,索菲亚,SZSE,主板,14,bucket_14.parquet
002583.SZ,002583.SZ,L,20110527,,海能达,SZSE,主板,16,bucket_16.parquet
002588.SZ,002588.SZ,L,20110610,,史丹利,SZSE,主板,17,bucket_17.parquet
002595.SZ,002595.SZ,L,20110628,,豪迈科技,SZSE,主板,19,bucket_19.parquet
002597.SZ,002597.SZ,L,20110707,,金禾实业,SZSE,主板,19,bucket_19.parquet
002603.SZ,002603.SZ,L,20110728,,以岭药业,SZSE,主板,0,bucket_00.parquet
002607.SZ,002607.SZ,L,20110810,,中公教育,SZSE,主板,1,bucket_01.parquet
002608.SZ,002608.SZ,L,20110810,,江苏国信,SZSE,主板,1,bucket_01.parquet
002611.SZ,002611.SZ,L,20110830,,东方精工,SZSE,主板,2,bucket_02.parquet
002612.SZ,002612.SZ,L,20110830,,朗姿股份,SZSE,主板,2,bucket_02.parquet
002617.SZ,002617.SZ,L,20110920,,露笑科技,SZSE,主板,3,bucket_03.parquet
002624.SZ,002624.SZ,L,20111028,,完美世界,SZSE,主板,4,bucket_04.parquet
002626.SZ,002626.SZ,L,20111028,,金达威,SZSE,主板,5,bucket_05.parquet
002635.SZ,002635.SZ,L,20111125,,安洁科技,SZSE,主板,7,bucket_07.parquet
002643.SZ,002643.SZ,L,20111220,,万润股份,SZSE,主板,8,bucket_08.parquet
002649.SZ,002649.SZ,L,20120106,,博彦科技,SZSE,主板,9,bucket_09.parquet
002654.SZ,002654.SZ,L,20120217,,万润科技,SZSE,主板,10,bucket_10.parquet
002668.SZ,002668.SZ,L,20120416,,TCL智家,SZSE,主板,13,bucket_13.parquet
002670.SZ,002670.SZ,L,20120416,,国盛证券,SZSE,主板,14,bucket_14.parquet
002673.SZ,002673.SZ,L,20120503,,西部证券,SZSE,主板,14,bucket_14.parquet
002675.SZ,002675.SZ,L,20120525,,东诚药业,SZSE,主板,15,bucket_15.parquet
002681.SZ,002681.SZ,L,20120605,,奋达科技,SZSE,主板,16,bucket_16.parquet
002683.SZ,002683.SZ,L,20120612,,广东宏大,SZSE,主板,16,bucket_16.parquet
002690.SZ,002690.SZ,L,20120731,,美亚光电,SZSE,主板,18,bucket_18.parquet
002697.SZ,002697.SZ,L,20120905,,红旗连锁,SZSE,主板,19,bucket_19.parquet
002698.SZ,002698.SZ,L,20120911,,博实股份,SZSE,主板,19,bucket_19.parquet
002701.SZ,002701.SZ,L,20121011,,奥瑞金,SZSE,主板,0,bucket_00.parquet
002705.SZ,002705.SZ,L,20140121,,新宝股份,SZSE,主板,1,bucket_01.parquet
002706.SZ,002706.SZ,L,20140121,,良信股份,SZSE,主板,1,bucket_01.parquet
002716.SZ,002716.SZ,L,20140128,,湖南白银,SZSE,主板,3,bucket_03.parquet
002727.SZ,002727.SZ,L,20140702,,一心堂,SZSE,主板,5,bucket_05.parquet
002737.SZ,002737.SZ,L,20141230,,葵花药业,SZSE,主板,7,bucket_07.parquet
002738.SZ,002738.SZ,L,20141230,,中矿资源,SZSE,主板,7,bucket_07.parquet
002739.SZ,002739.SZ,L,20150122,,儒意电影,SZSE,主板,7,bucket_07.parquet
002745.SZ,002745.SZ,L,20150217,,木林森,SZSE,主板,9,bucket_09.parquet
002747.SZ,002747.SZ,L,20150320,,埃斯顿,SZSE,主板,9,bucket_09.parquet
002755.SZ,002755.SZ,L,20150515,,奥赛康,SZSE,主板,11,bucket_11.parquet
002756.SZ,002756.SZ,L,20150515,,永兴材料,SZSE,主板,11,bucket_11.parquet
002761.SZ,002761.SZ,L,20150610,,浙江建投,SZSE,主板,12,bucket_12.parquet
002773.SZ,002773.SZ,L,20150626,,康弘药业,SZSE,主板,14,bucket_14.parquet
002779.SZ,002779.SZ,L,20151209,,中坚科技,SZSE,主板,15,bucket_15.parquet
002791.SZ,002791.SZ,L,20160329,,坚朗五金,SZSE,主板,18,bucket_18.parquet
002797.SZ,002797.SZ,L,20160511,,第一创业,SZSE,主板,19,bucket_19.parquet
002807.SZ,002807.SZ,L,20160902,,江阴银行,SZSE,主板,1,bucket_01.parquet
002821.SZ,002821.SZ,L,20161118,,凯莱英,SZSE,主板,4,bucket_04.parquet
002831.SZ,002831.SZ,L,20161216,,裕同科技,SZSE,主板,6,bucket_06.parquet
002832.SZ,002832.SZ,L,20161223,,比音勒芬,SZSE,主板,6,bucket_06.parquet
002837.SZ,002837.SZ,L,20161229,,英维克,SZSE,主板,7,bucket_07.parquet
002839.SZ,002839.SZ,L,20170124,,张家港行,SZSE,主板,7,bucket_07.parquet
002840.SZ,002840.SZ,L,20170110,,华统股份,SZSE,主板,8,bucket_08.parquet
002841.SZ,002841.SZ,L,20170119,,视源股份,SZSE,主板,8,bucket_08.parquet
002847.SZ,002847.SZ,L,20170208,,盐津铺子,SZSE,主板,9,bucket_09.parquet
002850.SZ,002850.SZ,L,20170302,,科达利,SZSE,主板,10,bucket_10.parquet
002851.SZ,002851.SZ,L,20170306,,麦格米特,SZSE,主板,10,bucket_10.parquet
002859.SZ,002859.SZ,L,20170407,,洁美科技,SZSE,主板,11,bucket_11.parquet
002867.SZ,002867.SZ,L,20170427,,周大生,SZSE,主板,13,bucket_13.parquet
002881.SZ,002881.SZ,L,20170622,,美格智能,SZSE,主板,16,bucket_16.parquet
002891.SZ,002891.SZ,L,20170821,,中宠股份,SZSE,主板,18,bucket_18.parquet
002892.SZ,002892.SZ,L,20170817,,科力尔,SZSE,主板,18,bucket_18.parquet
002895.SZ,002895.SZ,L,20170825,,川恒股份,SZSE,主板,19,bucket_19.parquet
002896.SZ,002896.SZ,L,20170829,,中大力德,SZSE,主板,19,bucket_19.parquet
002897.SZ,002897.SZ,L,20170907,,意华股份,SZSE,主板,19,bucket_19.parquet
002901.SZ,002901.SZ,L,20170922,,大博医疗,SZSE,主板,0,bucket_00.parquet
002906.SZ,002906.SZ,L,20171013,,华阳集团,SZSE,主板,1,bucket_01.parquet
002911.SZ,002911.SZ,L,20171122,,佛燃能源,SZSE,主板,2,bucket_02.parquet
002913.SZ,002913.SZ,L,20171201,,奥士康,SZSE,主板,2,bucket_02.parquet
002925.SZ,002925.SZ,L,20180115,,盈趣科技,SZSE,主板,5,bucket_05.parquet
002926.SZ,002926.SZ,L,20180205,,华西证券,SZSE,主板,5,bucket_05.parquet
002928.SZ,002928.SZ,L,20180302,,华夏航空,SZSE,主板,5,bucket_05.parquet
002929.SZ,002929.SZ,L,20180301,,润建股份,SZSE,主板,5,bucket_05.parquet
002936.SZ,002936.SZ,L,20180919,,郑州银行,SZSE,主板,7,bucket_07.parquet
002939.SZ,002939.SZ,L,20181026,,长城证券,SZSE,主板,7,bucket_07.parquet
002941.SZ,002941.SZ,L,20181128,,新疆交建,SZSE,主板,8,bucket_08.parquet
002945.SZ,002945.SZ,L,20190117,,华林证券,SZSE,主板,9,bucket_09.parquet
002946.SZ,002946.SZ,L,20190125,,新乳业,SZSE,主板,9,bucket_09.parquet
002947.SZ,002947.SZ,L,20190201,,恒铭达,SZSE,主板,9,bucket_09.parquet
002948.SZ,002948.SZ,L,20190116,,青岛银行,SZSE,主板,9,bucket_09.parquet
002958.SZ,002958.SZ,L,20190326,,青农商行,SZSE,主板,11,bucket_11.parquet
002960.SZ,002960.SZ,L,20190809,,青鸟智控,SZSE,主板,12,bucket_12.parquet
002965.SZ,002965.SZ,L,20191025,,祥鑫科技,SZSE,主板,13,bucket_13.parquet
002966.SZ,002966.SZ,L,20190802,,苏州银行,SZSE,主板,13,bucket_13.parquet
002978.SZ,002978.SZ,L,20200417,,安宁股份,SZSE,主板,15,bucket_15.parquet
002984.SZ,002984.SZ,L,20200911,,森麒麟,SZSE,主板,16,bucket_16.parquet
002985.SZ,002985.SZ,L,20200429,,北摩高科,SZSE,主板,17,bucket_17.parquet
002987.SZ,002987.SZ,L,20200507,,京北方,SZSE,主板,17,bucket_17.parquet
003021.SZ,003021.SZ,L,20201204,,兆威机电,SZSE,主板,4,bucket_04.parquet
003022.SZ,003022.SZ,L,20201208,,联泓新科,SZSE,主板,4,bucket_04.parquet
003031.SZ,003031.SZ,L,20210104,,中瓷电子,SZSE,主板,6,bucket_06.parquet
003035.SZ,003035.SZ,L,20210119,,南网能源,SZSE,主板,7,bucket_07.parquet
003039.SZ,003039.SZ,L,20210308,,顺控发展,SZSE,主板,7,bucket_07.parquet
300001.SZ,300001.SZ,L,20091030,,特锐德,SZSE,创业板,0,bucket_00.parquet
300002.SZ,300002.SZ,L,20091030,,神州泰岳,SZSE,创业板,0,bucket_00.parquet
300003.SZ,300003.SZ,L,20091030,,乐普医疗,SZSE,创业板,0,bucket_00.parquet
300007.SZ,300007.SZ,L,20091030,,汉威科技,SZSE,创业板,1,bucket_01.parquet
300008.SZ,300008.SZ,L,20091030,,天海防务,SZSE,创业板,1,bucket_01.parquet
300009.SZ,300009.SZ,L,20091030,,安科生物,SZSE,创业板,1,bucket_01.parquet
300012.SZ,300012.SZ,L,20091030,,华测检测,SZSE,创业板,2,bucket_02.parquet
300017.SZ,300017.SZ,L,20091030,,网宿科技,SZSE,创业板,3,bucket_03.parquet
300024.SZ,300024.SZ,L,20091030,,机器人,SZSE,创业板,4,bucket_04.parquet
300026.SZ,300026.SZ,L,20091030,,红日药业,SZSE,创业板,5,bucket_05.parquet
300031.SZ,300031.SZ,L,20091225,,宝通科技,SZSE,创业板,6,bucket_06.parquet
300034.SZ,300034.SZ,L,20091225,,钢研高纳,SZSE,创业板,6,bucket_06.parquet
300035.SZ,300035.SZ,L,20091225,,中科电气,SZSE,创业板,7,bucket_07.parquet
300036.SZ,300036.SZ,L,20091225,,超图软件,SZSE,创业板,7,bucket_07.parquet
300037.SZ,300037.SZ,L,20100108,,新宙邦,SZSE,创业板,7,bucket_07.parquet
300045.SZ,300045.SZ,L,20100120,,华力创通,SZSE,创业板,9,bucket_09.parquet
300047.SZ,300047.SZ,L,20100120,,天源迪科,SZSE,创业板,9,bucket_09.parquet
300049.SZ,300049.SZ,L,20100120,,福瑞医科,SZSE,创业板,9,bucket_09.parquet
300054.SZ,300054.SZ,L,20100211,,鼎龙股份,SZSE,创业板,10,bucket_10.parquet
300058.SZ,300058.SZ,L,20100226,,蓝色光标,SZSE,创业板,11,bucket_11.parquet
300065.SZ,300065.SZ,L,20100326,,海兰信,SZSE,创业板,13,bucket_13.parquet
300070.SZ,300070.SZ,L,20100421,,碧水源,SZSE,创业板,14,bucket_14.parquet
300073.SZ,300073.SZ,L,20100427,,当升科技,SZSE,创业板,14,bucket_14.parquet
300075.SZ,300075.SZ,L,20100427,,数字政通,SZSE,创业板,15,bucket_15.parquet
300077.SZ,300077.SZ,L,20100430,,国民技术,SZSE,创业板,15,bucket_15.parquet
300079.SZ,300079.SZ,L,20100430,,数码视讯,SZSE,创业板,15,bucket_15.parquet
300080.SZ,300080.SZ,L,20100625,,易成新能,SZSE,创业板,16,bucket_16.parquet
300083.SZ,300083.SZ,L,20100520,,创世纪,SZSE,创业板,16,bucket_16.parquet
300085.SZ,300085.SZ,L,20100526,,银之杰,SZSE,创业板,17,bucket_17.parquet
300087.SZ,300087.SZ,L,20100526,,ST荃银,SZSE,创业板,17,bucket_17.parquet
300088.SZ,300088.SZ,L,20100526,,长信科技,SZSE,创业板,17,bucket_17.parquet
300098.SZ,300098.SZ,L,20100728,,高新兴,SZSE,创业板,19,bucket_19.parquet
300100.SZ,300100.SZ,L,20100806,,双林股份,SZSE,创业板,0,bucket_00.parquet
300101.SZ,300101.SZ,L,20100806,,振芯科技,SZSE,创业板,0,bucket_00.parquet
300113.SZ,300113.SZ,L,20100827,,顺网科技,SZSE,创业板,2,bucket_02.parquet
300115.SZ,300115.SZ,L,20100902,,长盈精密,SZSE,创业板,3,bucket_03.parquet
300130.SZ,300130.SZ,L,20101019,,新国都,SZSE,创业板,6,bucket_06.parquet
300131.SZ,300131.SZ,L,20101019,,英唐智控,SZSE,创业板,6,bucket_06.parquet
300133.SZ,300133.SZ,L,20101026,,华策影视,SZSE,创业板,6,bucket_06.parquet
300134.SZ,300134.SZ,L,20101026,,大富科技,SZSE,创业板,6,bucket_06.parquet
300136.SZ,300136.SZ,L,20101105,,信维通信,SZSE,创业板,7,bucket_07.parquet
300142.SZ,300142.SZ,L,20101112,,沃森生物,SZSE,创业板,8,bucket_08.parquet
300144.SZ,300144.SZ,L,20101209,,宋城演艺,SZSE,创业板,8,bucket_08.parquet
300146.SZ,300146.SZ,L,20101215,,汤臣倍健,SZSE,创业板,9,bucket_09.parquet
300151.SZ,300151.SZ,L,20101222,,昌红科技,SZSE,创业板,10,bucket_10.parquet
300166.SZ,300166.SZ,L,20110125,,东方国信,SZSE,创业板,13,bucket_13.parquet
300170.SZ,300170.SZ,L,20110201,,汉得信息,SZSE,创业板,14,bucket_14.parquet
300171.SZ,300171.SZ,L,20110201,,东富龙,SZSE,创业板,14,bucket_14.parquet
300180.SZ,300180.SZ,L,20110222,,华峰超纤,SZSE,创业板,16,bucket_16.parquet
300181.SZ,300181.SZ,L,20110222,,佐力药业,SZSE,创业板,16,bucket_16.parquet
300182.SZ,300182.SZ,L,20110222,,捷成股份,SZSE,创业板,16,bucket_16.parquet
300183.SZ,300183.SZ,L,20110222,,东软载波,SZSE,创业板,16,bucket_16.parquet
300184.SZ,300184.SZ,L,20110222,,力源信息,SZSE,创业板,16,bucket_16.parquet
300185.SZ,300185.SZ,L,20110308,,通裕重工,SZSE,创业板,17,bucket_17.parquet
300188.SZ,300188.SZ,L,20110316,,国投智能,SZSE,创业板,17,bucket_17.parquet
300199.SZ,300199.SZ,L,20110407,,翰宇药业,SZSE,创业板,19,bucket_19.parquet
300207.SZ,300207.SZ,L,20110421,,欣旺达,SZSE,创业板,1,bucket_01.parquet
300223.SZ,300223.SZ,L,20110531,,北京君正,SZSE,创业板,4,bucket_04.parquet
300224.SZ,300224.SZ,L,20110531,,正海磁材,SZSE,创业板,4,bucket_04.parquet
300226.SZ,300226.SZ,L,20110608,,上海钢联,SZSE,创业板,5,bucket_05.parquet
300229.SZ,300229.SZ,L,20110615,,拓尔思,SZSE,创业板,5,bucket_05.parquet
300232.SZ,300232.SZ,L,20110622,,洲明科技,SZSE,创业板,6,bucket_06.parquet
300236.SZ,300236.SZ,L,20110629,,上海新阳,SZSE,创业板,7,bucket_07.parquet
300244.SZ,300244.SZ,L,20110719,,迪安诊断,SZSE,创业板,8,bucket_08.parquet
300253.SZ,300253.SZ,L,20110818,,卫宁健康,SZSE,创业板,10,bucket_10.parquet
300257.SZ,300257.SZ,L,20110819,,开山股份,SZSE,创业板,11,bucket_11.parquet
300260.SZ,300260.SZ,L,20110906,,新莱应材,SZSE,创业板,12,bucket_12.parquet
300276.SZ,300276.SZ,L,20111115,,三丰智能,SZSE,创业板,15,bucket_15.parquet
300284.SZ,300284.SZ,L,20120110,,苏交科,SZSE,创业板,16,bucket_16.parquet
300285.SZ,300285.SZ,L,20120113,,国瓷材料,SZSE,创业板,17,bucket_17.parquet
300294.SZ,300294.SZ,L,20120308,,博雅生物,SZSE,创业板,18,bucket_18.parquet
300296.SZ,300296.SZ,L,20120315,,利亚德,SZSE,创业板,19,bucket_19.parquet
300298.SZ,300298.SZ,L,20120319,,三诺生物,SZSE,创业板,19,bucket_19.parquet
300303.SZ,300303.SZ,L,20120319,,聚飞光电,SZSE,创业板,0,bucket_00.parquet
300315.SZ,300315.SZ,L,20120511,,掌趣科技,SZSE,创业板,3,bucket_03.parquet
300319.SZ,300319.SZ,L,20120523,,麦捷科技,SZSE,创业板,3,bucket_03.parquet
300323.SZ,300323.SZ,L,20120601,,华灿光电,SZSE,创业板,4,bucket_04.parquet
300327.SZ,300327.SZ,L,20120613,,中颖电子,SZSE,创业板,5,bucket_05.parquet
300337.SZ,300337.SZ,L,20120718,,银邦股份,SZSE,创业板,7,bucket_07.parquet
300339.SZ,300339.SZ,L,20120718,,润和软件,SZSE,创业板,7,bucket_07.parquet
300346.SZ,300346.SZ,L,20120807,,南大光电,SZSE,创业板,9,bucket_09.parquet
300348.SZ,300348.SZ,L,20120817,,长亮科技,SZSE,创业板,9,bucket_09.parquet
300357.SZ,300357.SZ,L,20140121,,我武生物,SZSE,创业板,11,bucket_11.parquet
300360.SZ,300360.SZ,L,20140121,,炬华科技,SZSE,创业板,12,bucket_12.parquet
300363.SZ,300363.SZ,L,20140129,,博腾股份,SZSE,创业板,12,bucket_12.parquet
300373.SZ,300373.SZ,L,20140123,,扬杰科技,SZSE,创业板,14,bucket_14.parquet
300378.SZ,300378.SZ,L,20140127,,鼎捷数智,SZSE,创业板,15,bucket_15.parquet
300383.SZ,300383.SZ,L,20140129,,光环新网,SZSE,创业板,16,bucket_16.parquet
300390.SZ,300390.SZ,L,20140731,,天华新能,SZSE,创业板,18,bucket_18.parquet
300395.SZ,300395.SZ,L,20140910,,菲利华,SZSE,创业板,19,bucket_19.parquet
300398.SZ,300398.SZ,L,20141009,,飞凯材料,SZSE,创业板,19,bucket_19.parquet
300401.SZ,300401.SZ,L,20141009,,花园生物,SZSE,创业板,0,bucket_00.parquet
300406.SZ,300406.SZ,L,20141030,,九强生物,SZSE,创业板,1,bucket_01.parquet
300409.SZ,300409.SZ,L,20141203,,道氏技术,SZSE,创业板,1,bucket_01.parquet
300415.SZ,300415.SZ,L,20150123,,伊之密,SZSE,创业板,3,bucket_03.parquet
300416.SZ,300416.SZ,L,20150122,,苏试试验,SZSE,创业板,3,bucket_03.parquet
300428.SZ,300428.SZ,L,20150319,,立中集团,SZSE,创业板,5,bucket_05.parquet
300432.SZ,300432.SZ,L,20150319,,富临精工,SZSE,创业板,6,bucket_06.parquet
300438.SZ,300438.SZ,L,20150424,,鹏辉能源,SZSE,创业板,7,bucket_07.parquet
300443.SZ,300443.SZ,L,20150422,,金雷股份,SZSE,创业板,8,bucket_08.parquet
300450.SZ,300450.SZ,L,20150518,,先导智能,SZSE,创业板,10,bucket_10.parquet
300451.SZ,300451.SZ,L,20150514,,创业慧康,SZSE,创业板,10,bucket_10.parquet
300454.SZ,300454.SZ,L,20180516,,深信服,SZSE,创业板,10,bucket_10.parquet
300455.SZ,300455.SZ,L,20150515,,航天智装,SZSE,创业板,11,bucket_11.parquet
300456.SZ,300456.SZ,L,20150514,,赛微电子,SZSE,创业板,11,bucket_11.parquet
300457.SZ,300457.SZ,L,20150514,,赢合科技,SZSE,创业板,11,bucket_11.parquet
300458.SZ,300458.SZ,L,20150515,,全志科技,SZSE,创业板,11,bucket_11.parquet
300459.SZ,300459.SZ,L,20150515,,汤姆猫,SZSE,创业板,11,bucket_11.parquet
300463.SZ,300463.SZ,L,20150528,,迈克生物,SZSE,创业板,12,bucket_12.parquet
300468.SZ,300468.SZ,L,20150527,,四方精创,SZSE,创业板,13,bucket_13.parquet
300474.SZ,300474.SZ,L,20160331,,景嘉微,SZSE,创业板,14,bucket_14.parquet
300475.SZ,300475.SZ,L,20150610,,香农芯创,SZSE,创业板,15,bucket_15.parquet
300482.SZ,300482.SZ,L,20150630,,万孚生物,SZSE,创业板,16,bucket_16.parquet
300487.SZ,300487.SZ,L,20150702,,蓝晓科技,SZSE,创业板,17,bucket_17.parquet
300492.SZ,300492.SZ,L,20151223,,华图山鼎,SZSE,创业板,18,bucket_18.parquet
300493.SZ,300493.SZ,L,20151210,,润欣科技,SZSE,创业板,18,bucket_18.parquet
300496.SZ,300496.SZ,L,20151210,,中科创达,SZSE,创业板,19,bucket_19.parquet
300525.SZ,300525.SZ,L,20160726,,博思软件,SZSE,创业板,5,bucket_05.parquet
300529.SZ,300529.SZ,L,20160802,,健帆生物,SZSE,创业板,5,bucket_05.parquet
300548.SZ,300548.SZ,L,20161012,,长芯博创,SZSE,创业板,9,bucket_09.parquet
300558.SZ,300558.SZ,L,20161107,,贝达药业,SZSE,创业板,11,bucket_11.parquet
300567.SZ,300567.SZ,L,20161122,,精测电子,SZSE,创业板,13,bucket_13.parquet
300568.SZ,300568.SZ,L,20161201,,星源材质,SZSE,创业板,13,bucket_13.parquet
300570.SZ,300570.SZ,L,20161206,,太辰光,SZSE,创业板,14,bucket_14.parquet
300573.SZ,300573.SZ,L,20161208,,兴齐眼药,SZSE,创业板,14,bucket_14.parquet
300576.SZ,300576.SZ,L,20161220,,容大感光,SZSE,创业板,15,bucket_15.parquet
300579.SZ,300579.SZ,L,20161223,,数字认证,SZSE,创业板,15,bucket_15.parquet
300593.SZ,300593.SZ,L,20170113,,新雷能,SZSE,创业板,18,bucket_18.parquet
300595.SZ,300595.SZ,L,20170117,,欧普康视,SZSE,创业板,19,bucket_19.parquet
300598.SZ,300598.SZ,L,20170120,,诚迈科技,SZSE,创业板,19,bucket_19.parquet
300601.SZ,300601.SZ,L,20170207,,康泰生物,SZSE,创业板,0,bucket_00.parquet
300602.SZ,300602.SZ,L,20170126,,飞荣达,SZSE,创业板,0,bucket_00.parquet
300604.SZ,300604.SZ,L,20170417,,长川科技,SZSE,创业板,0,bucket_00.parquet
300607.SZ,300607.SZ,L,20170209,,拓斯达,SZSE,创业板,1,bucket_01.parquet
300613.SZ,300613.SZ,L,20170220,,富瀚微,SZSE,创业板,2,bucket_02.parquet
300618.SZ,300618.SZ,L,20170306,,寒锐钴业,SZSE,创业板,3,bucket_03.parquet
300620.SZ,300620.SZ,L,20170310,,光库科技,SZSE,创业板,4,bucket_04.parquet
300623.SZ,300623.SZ,L,20170314,,捷捷微电,SZSE,创业板,4,bucket_04.parquet
300624.SZ,300624.SZ,L,20180118,,万兴科技,SZSE,创业板,4,bucket_04.parquet
300627.SZ,300627.SZ,L,20170321,,华测导航,SZSE,创业板,5,bucket_05.parquet
300633.SZ,300633.SZ,L,20170406,,开立医疗,SZSE,创业板,6,bucket_06.parquet
300634.SZ,300634.SZ,L,20180323,,彩讯股份,SZSE,创业板,6,bucket_06.parquet
300638.SZ,300638.SZ,L,20170413,,广和通,SZSE,创业板,7,bucket_07.parquet
300641.SZ,300641.SZ,L,20170418,,正丹股份,SZSE,创业板,8,bucket_08.parquet
300655.SZ,300655.SZ,L,20170523,,晶瑞电材,SZSE,创业板,11,bucket_11.parquet
300657.SZ,300657.SZ,L,20170523,,弘信电子,SZSE,创业板,11,bucket_11.parquet
300660.SZ,300660.SZ,L,20170602,,江苏雷利,SZSE,创业板,12,bucket_12.parquet
300663.SZ,300663.SZ,L,20170608,,科蓝软件,SZSE,创业板,12,bucket_12.parquet
300666.SZ,300666.SZ,L,20170615,,江丰电子,SZSE,创业板,13,bucket_13.parquet
300672.SZ,300672.SZ,L,20170712,,国科微,SZSE,创业板,14,bucket_14.parquet
300674.SZ,300674.SZ,L,20181107,,宇信科技,SZSE,创业板,14,bucket_14.parquet
300676.SZ,300676.SZ,L,20170714,,华大基因,SZSE,创业板,15,bucket_15.parquet
300677.SZ,300677.SZ,L,20170721,,英科医疗,SZSE,创业板,15,bucket_15.parquet
300678.SZ,300678.SZ,L,20170728,,中科信息,SZSE,创业板,15,bucket_15.parquet
300679.SZ,300679.SZ,L,20170731,,电连技术,SZSE,创业板,15,bucket_15.parquet
300682.SZ,300682.SZ,L,20170801,,朗新科技,SZSE,创业板,16,bucket_16.parquet
300685.SZ,300685.SZ,L,20170802,,艾德生物,SZSE,创业板,17,bucket_17.parquet
300687.SZ,300687.SZ,L,20170803,,赛意信息,SZSE,创业板,17,bucket_17.parquet
