model,ts_code,trade_date,priority_name,priority,target
h5m80d50_direction,002265.SZ,20241209,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002354.SZ,20241209,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000681.SZ,20241206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002354.SZ,20241206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603667.SH,20241205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688698.SH,20241205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241204,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241204,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603667.SH,20241204,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20241203,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241203,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301000.SZ,20241203,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002131.SZ,20241202,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002779.SZ,20241202,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241202,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002131.SZ,20241129,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241129,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241129,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241128,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241128,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688165.SH,20241128,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603516.SH,20241127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002779.SZ,20241126,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241126,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241126,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002155.SZ,20241125,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241125,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688502.SH,20241125,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002127.SZ,20241122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002611.SZ,20241122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000833.SZ,20241121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002324.SZ,20241121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002611.SZ,20241121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000833.SZ,20241120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002611.SZ,20241120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20241120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000833.SZ,20241119,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241119,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688262.SH,20241119,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300409.SZ,20241118,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241118,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301325.SZ,20241118,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600629.SH,20241115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688502.SH,20241115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000833.SZ,20241114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300607.SZ,20241114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000833.SZ,20241113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002402.SZ,20241113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600629.SH,20241113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002065.SZ,20241112,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002402.SZ,20241112,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600006.SH,20241112,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000833.SZ,20241111,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002065.SZ,20241111,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002402.SZ,20241111,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000557.SZ,20241108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600206.SH,20241108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600210.SH,20241108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000557.SZ,20241107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002400.SZ,20241107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600210.SH,20241107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20241106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688498.SH,20241106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688631.SH,20241106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000795.SZ,20241105,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002892.SZ,20241105,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600629.SH,20241105,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600629.SH,20241104,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688498.SH,20241104,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688631.SH,20241104,H5_COMPETING_DIRECTION_TOP3,1,
